"Path","File","Date Acquired","Sample","Misc"
"D:\DATA_FID_1\25032026\","O1_1110012299.D","25 Mar 2026  14:18    "," "," "
"Signal: O1_1110012299.D\FID1A.ch"
0.165,85570.717
0.166,85555.765
0.166,85491.325
0.166,85424.929
0.167,85395.355
0.167,85417.527
0.167,85457.773
0.168,85468.063
0.168,85452.521
0.168,85414.439
0.169,85419.237
0.169,85462.532
0.169,85485.865
0.170,85520.421
0.170,85506.268
0.170,85484.997
0.171,85409.997
0.171,85384.015
0.171,85419.444
0.172,85489.765
0.172,85569.545
0.172,85621.785
0.173,85637.739
0.173,85561.704
0.173,85449.636
0.174,85394.775
0.174,85359.507
0.174,85371.137
0.175,85357.411
0.175,85443.344
0.175,85468.375
0.176,85476.196
0.176,85451.928
0.176,85507.091
0.177,85594.292
0.177,85614.512
0.177,85577.124
0.178,85533.669
0.178,85508.789
0.178,85508.137
0.179,85481.156
0.179,85471.829
0.179,85454.445
0.180,85444.591
0.180,85456.511
0.180,85478.753
0.181,85482.465
0.181,85436.123
0.181,85413.461
0.182,85426.627
0.182,85471.696
0.182,85431.463
0.183,85406.045
0.183,85423.544
0.183,85510.645
0.184,85523.997
0.184,85489.473
0.184,85440.275
0.185,85426.459
0.185,85446.475
0.185,85487.109
0.186,85508.268
0.186,85492.025
0.186,85461.740
0.187,85438.832
0.187,85437.644
0.187,85431.235
0.188,85472.352
0.188,85494.540
0.188,85497.705
0.189,85440.889
0.189,85361.655
0.189,85369.020
0.190,85402.419
0.190,85485.960
0.190,85499.873
0.191,85477.196
0.191,85416.791
0.191,85402.755
0.192,85433.024
0.192,85455.039
0.192,85426.673
0.193,85438.708
0.193,85465.720
0.193,85461.843
0.194,85478.908
0.194,85495.141
0.194,85517.793
0.195,85447.536
0.195,85400.360
0.195,85443.704
0.196,85481.149
0.196,85505.796
0.196,85431.415
0.197,85415.063
0.197,85374.432
0.197,85413.973
0.198,85483.757
0.198,85556.463
0.198,85563.091
0.199,85513.445
0.199,85500.501
0.199,85493.471
0.200,85473.964
0.200,85412.887
0.200,85389.447
0.201,85386.405
0.201,85386.205
0.201,85394.577
0.202,85390.751
0.202,85437.683
0.202,85415.004
0.203,85368.228
0.203,85349.763
0.203,85403.944
0.204,85484.763
0.204,85450.681
0.204,85425.901
0.205,85425.395
0.205,85446.209
0.205,85426.300
0.206,85405.389
0.206,85431.715
0.206,85476.851
0.207,85517.479
0.207,85521.075
0.207,85476.535
0.208,85467.383
0.208,85537.780
0.208,85636.252
0.209,85641.883
0.209,85538.229
0.209,85457.747
0.210,85432.220
0.210,85406.443
