date,sample_no,sample_name,diagnostic_bucket,target_code,expected_rt,corrected_target_rt,found_rt,rt_error,area,width,left_width,right_width,asymmetry,status
02072026,105069094603,O5_105069094603.D,ok_within_0_3,C20:5,8.4,8.392000000000001,8.407333333333334,0.015333333333332533,146.41265295220126,0.030666666666666842,0.009000000000000341,0.0216666666666665,2.4074074074072978,matched_c20_local
02072026,105069094603,O5_105069094603.D,ok_within_0_3,C20:3N8,7.8,7.792,8.462333333333333,0.6703333333333337,425.8095442601084,0.057000000000000384,0.032999999999999474,0.02400000000000091,1.374999999999926,matched_c20_local
02072026,105069094603,O5_105069094603.D,ok_within_0_3,C20:4N6,8.4,8.392000000000001,8.376,-0.01600000000000179,2440.853751116194,0.04800000000000004,0.02566666666666606,0.022333333333333982,1.149253731343223,matched_c20_local
02072026,105069094603,O5_105069094603.D,ok_within_0_3,C22:6,9.2,9.192,9.240729259677703,0.04872925967770314,844.2526552694619,0.04400000000000048,0.02772925967770412,0.016270740322296362,1.7042408107088864,matched_c22_pvfit_tail_baseexpand
02072026,105069094603,O5_105069094603.D,ok_within_0_3,C22:5,9.2,9.192,9.273645445295832,0.08164544529583218,206.48394724988182,0.03166666666666629,0.016312111962498932,0.015354554704167356,1.062363075763551,matched_c22_pvfit_tail_baseexpand
02072026,105069094603,O5_105069094603.D,ok_within_0_3,C22:4,9.2,9.192,9.304431947933056,0.11243194793305555,231.39415012068238,0.041666666666666075,0.016098614599721728,0.025568052066944347,1.58821443351941,matched_c22_pvfit_tail
02072026,105069094603,O5_105069094603.D,ok_within_0_3,C18:1N9C,7.7,7.692,7.617666666666667,-0.07433333333333358,3642.2812912232944,0.03166666666666629,0.016666666666666607,0.01499999999999968,1.111111111111131,matched_c18_rule_valley_baseexpand
02072026,105069094603,O5_105069094603.D,ok_within_0_3,C18:2N6C,7.6,7.592,7.584333333333333,-0.007666666666666266,7887.1211996384345,0.03666666666666707,0.018333333333333535,0.018333333333333535,1.0,matched_rt_valley
02072026,105069094603,O5_105069094603.D,ok_within_0_3,C18:3N3,,,7.648,,220.51908695401625,0.04266666666666641,0.01499999999999968,0.027666666666666728,1.8444444444444879,matched_c18_rule_valley_baseexpand
02072026,105065471899,O6_105065471899.D,ok_within_0_3,C20:5,8.4,8.394,8.405666666666665,0.011666666666664938,721.9789619007258,0.0389999999999997,0.014666666666665051,0.02433333333333465,1.6590909090911816,matched_c20_local_baseexpand
02072026,105065471899,O6_105065471899.D,ok_within_0_3,C20:3N8,7.8,7.794,8.462666666666667,0.6686666666666676,273.2621643533412,0.05566666666666542,0.027666666666666728,0.027999999999998693,1.0120481927710347,matched_c20_local_baseexpand
02072026,105065471899,O6_105065471899.D,ok_within_0_3,C20:4N6,8.4,8.394,8.376333333333333,-0.01766666666666694,1946.8746472653859,0.042333333333333556,0.02533333333333232,0.017000000000001236,1.4901960784312045,matched_c20_local
02072026,105065471899,O6_105065471899.D,ok_within_0_3,C22:6,9.2,9.193999999999999,9.24085472073785,0.04685472073785135,849.0821378237569,0.04033333333333289,0.020854720737849775,0.019478612595483114,1.0706471333941805,matched_c22_pvfit_tail
02072026,105065471899,O6_105065471899.D,ok_within_0_3,C22:5,9.2,9.193999999999999,9.27334666492601,0.07934666492601039,186.026689428055,0.031000000000000583,0.01601333159267604,0.014986668407324544,1.0685050978274615,matched_c22_pvfit_tail_baseexpand
02072026,105065471899,O6_105065471899.D,ok_within_0_3,C22:4,9.2,9.193999999999999,9.303781790855975,0.10978179085597617,384.8299816081583,0.04299999999999926,0.01678179085597442,0.02621820914402484,1.5623010302676366,matched_c22_pvfit_tail
02072026,105065471899,O6_105065471899.D,ok_within_0_3,C18:1N9C,7.7,7.694,7.617666666666667,-0.07633333333333336,3943.966032838942,0.027666666666666728,0.013666666666666494,0.014000000000000234,1.0243902439024692,matched_c18_rule_baseexpand
02072026,105065471899,O6_105065471899.D,ok_within_0_3,C18:2N6C,7.6,7.593999999999999,7.590333333333334,-0.0036666666666658188,4969.380275984323,0.04133333333333322,0.027666666666666728,0.013666666666666494,2.0243902439024692,matched_rt_baseexpand
02072026,105065471899,O6_105065471899.D,ok_within_0_3,C18:3N3,,,7.646,,359.53069844158586,0.048666666666666636,0.008000000000000007,0.04066666666666663,5.083333333333324,matched_c18_rule
02072026,105068879603,O7_105068879603.D,ok_within_0_3,C20:5,8.4,8.394,8.407333333333334,0.013333333333333641,104.81279896502929,0.03200000000000003,0.009333333333334082,0.022666666666665947,2.4285714285711566,matched_c20_local
02072026,105068879603,O7_105068879603.D,ok_within_0_3,C20:3N8,7.8,7.794,8.461666666666666,0.6676666666666664,404.34375120167283,0.05466666666666953,0.027000000000001023,0.027666666666668505,1.0246913580247206,matched_c20_local_baseexpand
02072026,105068879603,O7_105068879603.D,ok_within_0_3,C20:4N6,8.4,8.394,8.375333333333334,-0.018666666666666387,2369.1527668533245,0.0476666666666663,0.025333333333334096,0.022333333333332206,1.1343283582090466,matched_c20_local
02072026,105068879603,O7_105068879603.D,ok_within_0_3,C22:6,9.2,9.193999999999999,9.24,0.04600000000000115,625.7521865364063,0.044666666666667965,0.02800000000000047,0.016666666666667496,1.6799999999999446,matched_c22_rule_baseexpand
02072026,105068879603,O7_105068879603.D,ok_within_0_3,C22:5,9.2,9.193999999999999,9.273333333333333,0.07933333333333437,356.52412428016817,0.03166666666666629,0.01666666666666572,0.015000000000000568,1.111111111111006,matched_c22_rule_baseexpand
02072026,105068879603,O7_105068879603.D,ok_within_0_3,C22:4,9.2,9.193999999999999,9.303333333333335,0.1093333333333355,249.56762593129335,0.04066666666666663,0.015000000000000568,0.02566666666666606,1.7111111111110058,matched_c22_rule_baseexpand
02072026,105068879603,O7_105068879603.D,ok_within_0_3,C18:1N9C,7.7,7.694,7.617333333333333,-0.0766666666666671,4343.797370142339,0.02766666666666584,0.012333333333332419,0.015333333333333421,1.2432432432433425,matched_c18_rule_baseexpand
02072026,105068879603,O7_105068879603.D,ok_within_0_3,C18:2N6C,7.6,7.593999999999999,7.5923333333333325,-0.0016666666666669272,4962.588229499256,0.04033333333333289,0.027999999999998693,0.012333333333334195,2.2702702702700055,matched_rt_baseexpand
02072026,105068879603,O7_105068879603.D,ok_within_0_3,C18:3N3,,,7.648333333333333,,132.93613127763348,0.012333333333333307,0.006000000000000227,0.00633333333333308,1.0555555555554734,matched_c18_rule
02072026,105067320602,O8_105067320602.D,ok_within_0_3,C20:5,8.4,8.393,8.405666666666665,0.012666666666664383,71.9697638924286,0.02933333333333188,0.008333333333331083,0.021000000000000796,2.520000000000776,matched_c20_local
02072026,105067320602,O8_105067320602.D,ok_within_0_3,C20:3N8,7.8,7.793,8.462,0.6689999999999996,247.47697199034607,0.05700000000000216,0.03533333333333388,0.021666666666668277,1.6307692307691348,matched_c20_local
02072026,105067320602,O8_105067320602.D,ok_within_0_3,C20:4N6,8.4,8.393,8.375333333333334,-0.01766666666666694,2393.810182220784,0.04733333333333434,0.025333333333334096,0.02200000000000024,1.1515151515151736,matched_c20_local
02072026,105067320602,O8_105067320602.D,ok_within_0_3,C22:6,9.2,9.193,9.240333333333334,0.04733333333333434,908.6085916529734,0.04100000000000037,0.02200000000000024,0.019000000000000128,1.1578947368421102,matched_c22_rule
02072026,105067320602,O8_105067320602.D,ok_within_0_3,C22:5,9.2,9.193,9.273333333333333,0.08033333333333381,249.69367559418453,0.031666666666668064,0.016333333333333755,0.01533333333333431,1.0652173913043075,matched_c22_rule_baseexpand
02072026,105067320602,O8_105067320602.D,ok_within_0_3,C22:4,9.2,9.193,9.304,0.11100000000000065,212.44419550057611,0.03999999999999915,0.015333333333332533,0.024666666666666615,1.6086956521739937,matched_c22_rule_baseexpand
02072026,105067320602,O8_105067320602.D,ok_within_0_3,C18:1N9C,7.7,7.6930000000000005,7.617666666666667,-0.07533333333333392,2776.1263334942187,0.03233333333333377,0.015666666666666273,0.016666666666667496,1.0638297872341222,matched_c18_rule_valley
02072026,105067320602,O8_105067320602.D,ok_within_0_3,C18:2N6C,7.6,7.593,7.584333333333333,-0.0086666666666666,5990.401497887959,0.036000000000000476,0.018333333333333535,0.01766666666666694,1.037735849056599,matched_rt_valley
02072026,105067320602,O8_105067320602.D,ok_within_0_3,C18:3N3,,,7.646,,243.63368159747336,0.04166666666666696,0.014000000000000234,0.027666666666666728,1.9761904761904474,matched_c18_rule_valley_baseexpand
02072026,914002195701,O9_914002195701.D,ok_within_0_3,C20:5,8.4,8.392000000000001,8.405333333333333,0.013333333333331865,111.26960914225938,0.03233333333333377,0.008999999999998565,0.023333333333335204,2.592592592593214,matched_c20_local
02072026,914002195701,O9_914002195701.D,ok_within_0_3,C20:3N8,7.8,7.792,8.462333333333333,0.6703333333333337,272.0771309061697,0.054999999999999716,0.03366666666666518,0.021333333333334537,1.5781249999998412,matched_c20_local
02072026,914002195701,O9_914002195701.D,ok_within_0_3,C20:4N6,8.4,8.392000000000001,8.375333333333334,-0.016666666666667496,2669.47828955532,0.0486666666666693,0.027666666666668505,0.021000000000000796,1.317460317460355,matched_c20_local
02072026,914002195701,O9_914002195701.D,ok_within_0_3,C22:6,9.2,9.192,9.24,0.04800000000000004,677.6591419438278,0.044333333333334224,0.02800000000000047,0.016333333333333755,1.7142857142856986,matched_c22_rule_tailtight_baseexpand
02072026,914002195701,O9_914002195701.D,ok_within_0_3,C22:5,9.2,9.192,9.272666666666666,0.08066666666666578,271.3468354903159,0.03166666666666629,0.01633333333333198,0.01533333333333431,1.0652173913041916,matched_c22_rule_tailtight_baseexpand
02072026,914002195701,O9_914002195701.D,ok_within_0_3,C22:4,9.2,9.192,9.303333333333335,0.1113333333333344,259.81280617568643,0.04033333333333289,0.01533333333333431,0.02499999999999858,1.6304347826084993,matched_c22_rule_tailtight_baseexpand
02072026,914002195701,O9_914002195701.D,ok_within_0_3,C18:1N9C,7.7,7.692,7.616666666666666,-0.07533333333333392,3311.1079490732823,0.0303333333333331,0.016333333333332867,0.014000000000000234,1.166666666666614,matched_c18_rule_baseexpand
02072026,914002195701,O9_914002195701.D,ok_within_0_3,C18:2N6C,7.6,7.592,7.583666666666667,-0.00833333333333286,4498.283995293997,0.033666666666666956,0.01733333333333409,0.016333333333332867,1.061224489795995,matched_rt_baseexpand
02072026,914002195701,O9_914002195701.D,ok_within_0_3,C18:3N3,,,7.644666666666667,,221.07064313917118,0.041999999999999815,0.008333333333333748,0.03366666666666607,4.039999999999727,matched_c18_rule
02072026,105064776999,O10_105064776999.D,ok_within_0_3,C20:5,8.4,8.393,8.40475626690974,0.011756266909738855,65.9647877582424,0.0361010052234505,0.009228092568914548,0.026872912654535952,2.9120766240532925,matched_c20_fit
02072026,105064776999,O10_105064776999.D,ok_within_0_3,C20:3N8,7.8,7.793,8.461505535397848,0.6685055353978475,501.8459453423884,0.06837082043572451,0.029876355833572177,0.038494464602152334,1.288459168734895,matched_c20_fit
02072026,105064776999,O10_105064776999.D,ok_within_0_3,C20:4N6,8.4,8.393,8.374910454006676,-0.018089545993325018,2395.7278052985303,0.045528174340825345,0.02491045400667602,0.020617720334149325,1.2082060287439538,matched_c20_fit
02072026,105064776999,O10_105064776999.D,ok_within_0_3,C22:6,9.2,9.193,9.24,0.0470000000000006,912.322713079511,0.044333333333334224,0.02800000000000047,0.016333333333333755,1.7142857142856986,matched_c22_rule_tailtight_baseexpand
02072026,105064776999,O10_105064776999.D,ok_within_0_3,C22:5,9.2,9.193,9.273,0.08000000000000007,223.51800096673028,0.03133333333333255,0.01633333333333198,0.015000000000000568,1.0888888888887573,matched_c22_rule_tailtight_baseexpand
02072026,105064776999,O10_105064776999.D,ok_within_0_3,C22:4,9.2,9.193,9.303333333333335,0.11033333333333495,273.79458864377864,0.04233333333333178,0.015000000000000568,0.02733333333333121,1.8222222222220117,matched_c22_rule_tailtight
02072026,105064776999,O10_105064776999.D,ok_within_0_3,C18:1N9C,7.7,7.6930000000000005,7.617333333333333,-0.07566666666666766,4838.163693455599,0.030999999999999694,0.015333333333332533,0.01566666666666716,1.0217391304348682,matched_c18_rule_valley
02072026,105064776999,O10_105064776999.D,ok_within_0_3,C18:2N6C,7.6,7.593,7.584666666666666,-0.008333333333333748,10988.241925580613,0.036000000000000476,0.018666666666666387,0.01733333333333409,1.0769230769230138,matched_rt_valley
02072026,105064776999,O10_105064776999.D,ok_within_0_3,C18:3N3,,,7.644666666666667,,589.5340946180935,0.041666666666666075,0.013666666666666494,0.02799999999999958,2.048780487804873,matched_c18_rule_valley_baseexpand
02072026,105067851802,O11_105067851802.D,ok_within_0_3,C20:5,8.4,8.392000000000001,8.406333333333334,0.014333333333333087,172.60812542646116,0.03166666666666629,0.009000000000000341,0.022666666666665947,2.518518518518343,matched_c20_local
02072026,105067851802,O11_105067851802.D,ok_within_0_3,C20:3N8,7.8,7.792,8.461666666666666,0.6696666666666662,291.5853733629541,0.05599999999999916,0.03233333333333199,0.02366666666666717,1.366197183098506,matched_c20_local
02072026,105067851802,O11_105067851802.D,ok_within_0_3,C20:4N6,8.4,8.392000000000001,8.375333333333334,-0.016666666666667496,2531.9225244805048,0.04800000000000004,0.0259999999999998,0.02200000000000024,1.18181818181816,matched_c20_local
02072026,105067851802,O11_105067851802.D,ok_within_0_3,C22:6,9.2,9.192,9.240572460984481,0.04857246098448087,899.3262864041687,0.04400000000000048,0.027905794317813815,0.01609420568218667,1.7339031741529443,matched_c22_pvfit_tail_baseexpand
02072026,105067851802,O11_105067851802.D,ok_within_0_3,C22:5,9.2,9.192,9.273150752797003,0.08115075279700257,273.7652678365422,0.03133333333333432,0.016150752797003065,0.015182580536331258,1.0637686234138533,matched_c22_pvfit_tail_baseexpand
02072026,105067851802,O11_105067851802.D,ok_within_0_3,C22:4,9.2,9.192,9.303854004058852,0.11185400405885204,240.69591579319138,0.041666666666666075,0.015520670725518215,0.02614599594114786,1.6845918841741858,matched_c22_pvfit_tail
02072026,105067851802,O11_105067851802.D,ok_within_0_3,C18:1N9C,7.7,7.692,7.617333333333333,-0.07466666666666733,3477.5256196236023,0.031666666666667176,0.016666666666666607,0.015000000000000568,1.111111111111065,matched_c18_rule_baseexpand
02072026,105067851802,O11_105067851802.D,ok_within_0_3,C18:2N6C,7.6,7.592,7.583666666666667,-0.00833333333333286,6946.134256449817,0.03433333333333355,0.01766666666666694,0.016666666666666607,1.0600000000000203,matched_rt_baseexpand
02072026,105067851802,O11_105067851802.D,ok_within_0_3,C18:3N3,,,7.647666666666667,,171.00440317220688,0.011666666666665826,0.006000000000000227,0.0056666666666655985,1.0588235294120045,matched_c18_rule
02072026,900512822805,O12_900512822805.D,ok_within_0_3,C20:5,8.4,8.393,8.407,0.013999999999999346,93.47299469170012,0.030333333333334878,0.009000000000000341,0.021333333333334537,2.370370370370414,matched_c20_local
02072026,900512822805,O12_900512822805.D,ok_within_0_3,C20:3N8,7.8,7.793,8.461,0.6680000000000001,301.00641761574695,0.055333333333333456,0.032666666666665733,0.022666666666667723,1.441176470588127,matched_c20_local
02072026,900512822805,O12_900512822805.D,ok_within_0_3,C20:4N6,8.4,8.393,8.374666666666666,-0.018333333333334423,2583.9438916163062,0.04933333333333323,0.0259999999999998,0.023333333333333428,1.1142857142857012,matched_c20_local
02072026,900512822805,O12_900512822805.D,ok_within_0_3,C22:6,9.2,9.193,9.240488918132254,0.0474889181322542,748.0730652274754,0.04400000000000048,0.02782225146558659,0.016177748534413894,1.7197851361332566,matched_c22_pvfit_tail_baseexpand
02072026,900512822805,O12_900512822805.D,ok_within_0_3,C22:5,9.2,9.193,9.273280914904607,0.08028091490460731,266.128258746598,0.031000000000000583,0.016280914904607258,0.014719085095393325,1.1061091636532996,matched_c22_pvfit_tail_baseexpand
02072026,900512822805,O12_900512822805.D,ok_within_0_3,C22:4,9.2,9.193,9.303032587542516,0.11003258754251632,258.4165999061281,0.041666666666666075,0.014699254209181944,0.02696741245748413,1.834610931528678,matched_c22_pvfit_tail_baseexpand
02072026,900512822805,O12_900512822805.D,ok_within_0_3,C18:1N9C,7.7,7.6930000000000005,7.616,-0.07700000000000085,3117.8485959614263,0.031333333333333435,0.016333333333332867,0.015000000000000568,1.0888888888888164,matched_c18_rule_valley_baseexpand
02072026,900512822805,O12_900512822805.D,ok_within_0_3,C18:2N6C,7.6,7.593,7.583,-0.009999999999999787,6497.353507608405,0.03566666666666585,0.0173333333333332,0.018333333333332646,1.0576923076922762,matched_rt_valley
02072026,900512822805,O12_900512822805.D,ok_within_0_3,C18:3N3,,,7.646,,386.7307322485351,0.04266666666666641,0.01499999999999968,0.027666666666666728,1.8444444444444879,matched_c18_rule_valley_baseexpand
02072026,105064287799,O13_105064287799.D,ok_within_0_3,C20:5,8.4,8.392000000000001,8.405333333333333,0.013333333333331865,338.8968112287436,0.038333333333333997,0.014999999999998792,0.023333333333335204,1.5555555555558056,matched_c20_local_baseexpand
02072026,105064287799,O13_105064287799.D,ok_within_0_3,C20:3N8,7.8,7.792,8.461666666666666,0.6696666666666662,237.3422187857632,0.0556666666666672,0.027999999999998693,0.027666666666668505,1.01204819277097,matched_c20_local_baseexpand
02072026,105064287799,O13_105064287799.D,ok_within_0_3,C20:4N6,8.4,8.392000000000001,8.375,-0.017000000000001236,2111.890836782431,0.045999999999999375,0.02533333333333232,0.020666666666667055,1.225806451612831,matched_c20_local
02072026,105064287799,O13_105064287799.D,ok_within_0_3,C22:6,9.2,9.192,9.240842999074898,0.048842999074897975,968.6614485658588,0.04033333333333289,0.020842999074897506,0.019490334258435382,1.0694018275174881,matched_c22_pvfit_tail
02072026,105064287799,O13_105064287799.D,ok_within_0_3,C22:5,9.2,9.192,9.273269437814486,0.08126943781448581,257.58089593661407,0.031000000000000583,0.01593610448115257,0.015063895518848014,1.0579006247894671,matched_c22_pvfit_tail_baseexpand
02072026,105064287799,O13_105064287799.D,ok_within_0_3,C22:4,9.2,9.192,9.30382402866846,0.11182402866845997,317.86001996816276,0.04299999999999926,0.016824028668459334,0.026175971331539927,1.5558682077505637,matched_c22_pvfit_tail
02072026,105064287799,O13_105064287799.D,ok_within_0_3,C18:1N9C,7.7,7.692,7.616666666666666,-0.07533333333333392,2866.8515407369723,0.03133333333333432,0.016666666666666607,0.014666666666667716,1.136363636363551,matched_c18_rule_baseexpand
02072026,105064287799,O13_105064287799.D,ok_within_0_3,C18:2N6C,7.6,7.592,7.583,-0.008999999999999453,5094.059085048709,0.03433333333333355,0.01766666666666694,0.016666666666666607,1.0600000000000203,matched_rt_baseexpand
02072026,105064287799,O13_105064287799.D,ok_within_0_3,C18:3N3,,,7.6466666666666665,,165.57712531169074,0.011666666666666714,0.006000000000000227,0.005666666666666487,1.0588235294118384,matched_c18_rule
02072026,105064554399,O14_105064554399.D,ok_within_0_3,C20:5,8.4,8.393,8.406666666666666,0.013666666666665606,94.18378000822227,0.013333333333333641,0.006333333333332192,0.0070000000000014495,1.105263157895165,matched_c20_rule
02072026,105064554399,O14_105064554399.D,ok_within_0_3,C20:3N8,7.8,7.793,8.460666666666668,0.6676666666666682,441.21668631397813,0.05699999999999861,0.03300000000000125,0.023999999999997357,1.3750000000002036,matched_c20_rule
02072026,105064554399,O14_105064554399.D,ok_within_0_3,C20:4N6,8.4,8.393,8.374666666666666,-0.018333333333334423,3151.5705817045823,0.04833333333333378,0.02566666666666606,0.022666666666667723,1.132352941176391,matched_c20_rule
