"Path","File","Date Acquired","Sample","Misc"
"D:\DATA_FID_1\01032026\","O1_1110012152.D","01 Mar 2026  20:27    "," "," "
"Signal: O1_1110012152.D\FID1A.ch"
0.000,79671.001
0.001,79655.144
0.001,79600.485
0.001,79573.031
0.002,79562.907
0.002,79574.839
0.002,79563.821
0.003,79499.149
0.003,79453.573
0.003,79489.275
0.004,79577.785
0.004,79687.519
0.004,79675.256
0.005,79621.644
0.005,79573.272
0.005,79594.931
0.006,79591.285
0.006,79568.335
0.006,79557.431
0.007,79575.108
0.007,79578.485
0.007,79585.304
0.008,79621.599
0.008,79654.601
0.008,79670.272
0.009,79667.447
0.009,79655.356
0.009,79677.265
0.010,79753.153
0.010,79722.701
0.010,79598.271
0.011,79489.495
0.011,79542.461
0.011,79641.963
0.012,79667.579
0.012,79656.575
0.012,79645.159
0.013,79697.093
0.013,79692.168
0.013,79619.147
0.014,79606.548
0.014,79893.160
0.014,79939.395
0.015,79809.939
0.015,79486.371
0.015,79462.065
0.016,79604.033
0.016,79673.564
0.016,79717.771
0.017,79690.064
0.017,79680.928
0.017,79701.561
0.018,79619.575
0.018,79547.809
0.018,79432.291
0.019,79430.471
0.019,79488.243
0.019,79596.587
0.020,79654.785
0.020,79643.789
0.020,79617.324
0.021,79600.092
0.021,79584.379
0.021,79558.097
0.022,79559.929
0.022,79605.989
0.022,79630.812
0.023,79633.569
0.023,79578.081
0.023,79562.165
0.024,79596.549
0.024,79584.855
0.024,79502.337
0.025,79382.389
0.025,79415.103
0.025,79546.133
0.026,79641.548
0.026,79583.851
0.026,79521.035
0.027,79511.916
0.027,79575.457
0.027,79634.283
0.028,79640.593
0.028,79609.051
0.028,79577.932
0.029,79549.296
0.029,79534.503
0.029,79547.144
0.030,79582.585
0.030,79615.239
0.030,79597.152
0.031,79555.676
0.031,79557.493
0.031,79580.592
0.032,79617.977
0.032,79617.088
0.032,79577.204
0.033,79544.517
0.033,79532.349
0.033,79583.699
0.034,79609.911
0.034,79607.419
0.034,79619.832
0.035,79700.067
0.035,79739.653
0.035,79632.911
0.036,79484.857
0.036,79472.463
0.036,79593.701
0.037,79685.139
0.037,79692.763
0.037,79654.036
0.038,79676.632
0.038,79676.911
0.038,79653.789
0.039,79575.119
0.039,79536.264
0.039,79562.591
0.040,79619.139
0.040,79640.727
0.040,79611.479
0.041,79593.979
0.041,79605.532
0.041,79602.567
0.042,79680.764
0.042,79715.025
0.042,79789.796
0.043,79731.228
0.043,79675.612
0.043,79568.392
0.044,79527.756
0.044,79541.175
0.044,79528.709
0.045,79427.148
0.045,79343.421
0.045,79337.035
0.046,79457.444
0.046,79568.973
0.046,79636.199
0.047,79598.412
0.047,79548.807
0.047,79507.971
0.048,79538.664
0.048,79578.088
0.048,79646.480
0.049,79682.217
0.049,79647.200
0.049,79599.185
0.050,79553.565
0.050,79556.817
0.050,79524.555
0.051,79554.751
0.051,79641.179
0.051,79734.915
0.052,79702.953
0.052,79599.640
0.052,79517.205
0.053,79505.964
0.053,79539.424
0.053,79543.032
0.054,79506.548
0.054,79464.932
0.054,79455.123
0.055,79514.057
0.055,79594.161
0.055,79687.649
0.056,79697.049
0.056,79651.179
0.056,79627.331
0.057,79616.108
0.057,79605.364
0.057,79568.524
0.058,79555.275
0.058,79533.000
0.058,79515.853
0.059,79504.068
0.059,79532.121
0.059,79560.785
0.060,79525.868
0.060,79484.232
0.060,79515.249
0.061,79608.895
0.061,79679.867
0.061,79653.497
0.062,79599.469
0.062,79557.287
0.062,79502.447
0.063,79495.779
0.063,79524.799
0.063,79592.092
0.064,79625.393
0.064,79612.156
0.064,79628.908
0.065,79637.128
0.065,79616.307
0.065,79599.529
0.066,79598.673
0.066,79610.383
0.066,79628.124
0.067,79613.136
0.067,79564.301
0.067,79493.197
0.068,79440.977
0.068,79480.691
0.068,79506.359
0.069,79543.307
0.069,79529.207
0.069,79509.631
0.070,79535.897
0.070,79570.949
0.070,79592.089
0.071,79582.715
0.071,79568.155
0.071,79568.119
0.072,79538.753
0.072,79550.681
0.072,79566.295
0.073,79575.140
0.073,79564.649
0.073,79557.636
0.074,79568.723
0.074,79554.275
0.074,79524.284
0.075,79506.440
0.075,79503.351
0.075,79560.223
0.076,79612.743
0.076,79639.641
0.076,79608.377
0.077,79601.616
0.077,79612.075
0.077,79610.445
0.078,79597.187
0.078,79573.581
0.078,79591.587
0.079,79606.128
0.079,79630.781
0.079,79622.073
0.080,79597.523
0.080,79589.544
0.080,79604.552
0.081,79635.691
0.081,79633.877
0.081,79644.835
0.082,79662.899
0.082,79672.337
0.082,79637.399
0.083,79621.289
0.083,79638.284
0.083,79680.957
0.084,79661.317
0.084,79671.165
0.084,79682.013
0.085,79680.692
0.085,79697.039
0.085,79657.197
0.086,79547.172
0.086,79452.583
0.086,79448.504
0.087,79544.480
0.087,79581.176
0.087,79589.220
0.088,79614.695
0.088,79691.680
0.088,79698.788
0.089,79667.525
0.089,79588.961
0.089,79597.129
0.090,79598.055
0.090,79602.195
0.090,79568.055
0.091,79580.540
0.091,79598.007
0.091,79602.932
0.092,79596.165
0.092,79591.500
0.092,79609.139
0.093,79619.628
0.093,79623.936
0.093,79631.673
0.094,79640.577
0.094,79585.547
0.094,79490.496
0.095,79435.297
0.095,79463.388
0.095,79515.291
0.096,79566.819
0.096,79582.688
0.096,79620.851
0.097,79610.364
0.097,79601.096
0.097,79554.696
0.098,79526.664
0.098,79535.839
0.098,79591.096
0.099,79637.524
0.099,79646.512
0.099,79633.692
0.100,79592.668
0.100,79532.491
0.100,79537.309
0.101,79548.308
0.101,79568.132
0.101,79544.196
0.102,79562.273
0.102,79573.175
0.102,79579.148
0.103,79549.597
0.103,79537.249
0.103,79519.689
0.104,79531.260
0.104,79537.595
0.104,79588.363
0.105,79621.648
0.105,79616.695
0.105,79553.391
0.106,79568.232
0.106,79511.355
0.106,79534.607
0.107,79492.793
0.107,79600.544
0.107,79627.065
0.108,79655.797
0.108,79652.368
0.108,79636.667
0.109,79572.321
0.109,79531.877
0.109,79493.965
0.110,79571.853
0.110,79632.107
0.110,79624.149
0.111,79542.457
0.111,79488.456
0.111,79593.628
0.112,79706.457
0.112,79727.617
0.112,79613.191
0.113,79519.300
0.113,79538.059
0.113,79581.785
0.114,79643.489
0.114,79627.555
0.114,79652.168
0.115,79618.472
0.115,79627.505
0.115,79620.721
0.116,79639.232
0.116,79638.579
0.116,79636.097
0.117,79574.388
0.117,79555.203
0.117,79590.725
0.118,79611.527
0.118,79543.772
0.118,79466.457
0.119,79460.380
0.119,79463.839
0.119,79495.119
0.120,79513.355
0.120,79543.024
0.120,79512.477
0.121,79500.959
0.121,79525.337
0.121,79499.425
0.122,79495.607
0.122,79522.768
